business_id,business_type,date,source_category,activity,amount,unit,emission_factor,emissions_kgCO2e,scope
B0059,FuelStation,2024-01,electricity,electricity_consumption,5584.0,kWh,0.508,2836.672,Scope 2
B0059,FuelStation,2024-01,electricity,electricity_consumption,1089.0,kWh,0.75,816.75,Scope 2
B0059,FuelStation,2024-02,electricity,electricity_consumption,8049.0,kWh,0.508,4088.892,Scope 2
B0059,FuelStation,2024-02,electricity,electricity_consumption,3095.0,kWh,0.75,2321.25,Scope 2
B0059,FuelStation,2024-03,electricity,electricity_consumption,5264.0,kWh,0.508,2674.112,Scope 2
B0059,FuelStation,2024-03,electricity,electricity_consumption,1412.0,kWh,0.75,1059.0,Scope 2
B0059,FuelStation,2024-04,electricity,electricity_consumption,11041.0,kWh,0.508,5608.828,Scope 2
B0059,FuelStation,2024-04,electricity,electricity_consumption,2446.0,kWh,0.75,1834.5,Scope 2
B0059,FuelStation,2024-05,electricity,electricity_consumption,8600.0,kWh,0.508,4368.8,Scope 2
B0059,FuelStation,2024-05,electricity,electricity_consumption,2666.0,kWh,0.75,1999.5,Scope 2
B0059,FuelStation,2024-06,electricity,electricity_consumption,8268.0,kWh,0.508,4200.144,Scope 2
B0059,FuelStation,2024-06,electricity,electricity_consumption,3180.0,kWh,0.75,2385.0,Scope 2
B0059,FuelStation,2024-07,electricity,electricity_consumption,10869.0,kWh,0.508,5521.452,Scope 2
B0059,FuelStation,2024-07,electricity,electricity_consumption,4201.0,kWh,0.75,3150.75,Scope 2
B0059,FuelStation,2024-08,electricity,electricity_consumption,6625.0,kWh,0.508,3365.5,Scope 2
B0059,FuelStation,2024-08,electricity,electricity_consumption,2473.0,kWh,0.75,1854.75,Scope 2
B0059,FuelStation,2024-09,electricity,electricity_consumption,7020.0,kWh,0.508,3566.16,Scope 2
B0059,FuelStation,2024-09,electricity,electricity_consumption,2775.0,kWh,0.75,2081.25,Scope 2
B0059,FuelStation,2024-10,electricity,electricity_consumption,5695.0,kWh,0.508,2893.06,Scope 2
B0059,FuelStation,2024-10,electricity,electricity_consumption,1676.0,kWh,0.75,1257.0,Scope 2
B0059,FuelStation,2024-11,electricity,electricity_consumption,9282.0,kWh,0.508,4715.256,Scope 2
B0059,FuelStation,2024-11,electricity,electricity_consumption,1106.0,kWh,0.75,829.5,Scope 2
B0059,FuelStation,2024-12,electricity,electricity_consumption,7797.0,kWh,0.508,3960.876,Scope 2
B0059,FuelStation,2024-12,electricity,electricity_consumption,1793.0,kWh,0.75,1344.75,Scope 2
B0060,FuelStation,2024-01,electricity,electricity_consumption,6334.0,kWh,0.508,3217.672,Scope 2
B0060,FuelStation,2024-01,electricity,electricity_consumption,699.0,kWh,0.75,524.25,Scope 2
B0060,FuelStation,2024-02,electricity,electricity_consumption,5623.0,kWh,0.508,2856.484,Scope 2
B0060,FuelStation,2024-02,electricity,electricity_consumption,713.0,kWh,0.75,534.75,Scope 2
B0060,FuelStation,2024-03,electricity,electricity_consumption,11691.0,kWh,0.508,5939.028,Scope 2
B0060,FuelStation,2024-03,electricity,electricity_consumption,4613.0,kWh,0.75,3459.75,Scope 2
B0060,FuelStation,2024-04,electricity,electricity_consumption,5321.0,kWh,0.508,2703.068,Scope 2
B0060,FuelStation,2024-04,electricity,electricity_consumption,1903.0,kWh,0.75,1427.25,Scope 2
B0060,FuelStation,2024-05,electricity,electricity_consumption,5172.0,kWh,0.508,2627.376,Scope 2
B0060,FuelStation,2024-05,electricity,electricity_consumption,1475.0,kWh,0.75,1106.25,Scope 2
B0060,FuelStation,2024-06,electricity,electricity_consumption,7175.0,kWh,0.508,3644.9,Scope 2
B0060,FuelStation,2024-06,electricity,electricity_consumption,1190.0,kWh,0.75,892.5,Scope 2
B0060,FuelStation,2024-07,electricity,electricity_consumption,7291.0,kWh,0.508,3703.828,Scope 2
B0060,FuelStation,2024-07,electricity,electricity_consumption,1720.0,kWh,0.75,1290.0,Scope 2
B0060,FuelStation,2024-08,electricity,electricity_consumption,11007.0,kWh,0.508,5591.5560000000005,Scope 2
B0060,FuelStation,2024-08,electricity,electricity_consumption,4170.0,kWh,0.75,3127.5,Scope 2
B0060,FuelStation,2024-09,electricity,electricity_consumption,10897.0,kWh,0.508,5535.676,Scope 2
B0060,FuelStation,2024-09,electricity,electricity_consumption,1299.0,kWh,0.75,974.25,Scope 2
B0060,FuelStation,2024-10,electricity,electricity_consumption,6757.0,kWh,0.508,3432.556,Scope 2
B0060,FuelStation,2024-10,electricity,electricity_consumption,2437.0,kWh,0.75,1827.75,Scope 2
B0060,FuelStation,2024-11,electricity,electricity_consumption,9127.0,kWh,0.508,4636.516,Scope 2
B0060,FuelStation,2024-11,electricity,electricity_consumption,1861.0,kWh,0.75,1395.75,Scope 2
B0060,FuelStation,2024-12,electricity,electricity_consumption,9204.0,kWh,0.508,4675.6320000000005,Scope 2
B0060,FuelStation,2024-12,electricity,electricity_consumption,1686.0,kWh,0.75,1264.5,Scope 2
B001,Bakery,2024-01,fuel,diesel,302.0,liter,2.68,809.36,Scope 1
B001,Bakery,2024-02,fuel,diesel,379.0,liter,2.68,1015.72,Scope 1
B001,Bakery,2024-03,fuel,diesel,292.0,liter,2.68,782.5600000000001,Scope 1
B002,Restaurant,2024-01,fuel,LPG,74.0,kg,3.01,222.74,Scope 1
B002,Restaurant,2024-01,fuel,petrol,27.0,liter,2.33,62.91,Scope 1
B002,Restaurant,2024-02,fuel,LPG,120.0,kg,3.01,361.2,Scope 1
B002,Restaurant,2024-02,fuel,petrol,40.0,liter,2.33,93.2,Scope 1
B002,Restaurant,2024-03,fuel,LPG,98.0,kg,3.01,294.98,Scope 1
B002,Restaurant,2024-03,fuel,petrol,38.0,liter,2.33,88.54,Scope 1
B003,FuelStation,2024-01,fuel,diesel,814.0,liter,2.68,2181.52,Scope 1
B003,FuelStation,2024-01,fuel,petrol,730.0,liter,2.33,1700.9,Scope 1
B003,FuelStation,2024-02,fuel,diesel,1058.0,liter,2.68,2835.44,Scope 1
B003,FuelStation,2024-02,fuel,petrol,487.0,liter,2.33,1134.71,Scope 1
B003,FuelStation,2024-03,fuel,diesel,972.0,liter,2.68,2604.96,Scope 1
B003,FuelStation,2024-03,fuel,petrol,499.0,liter,2.33,1162.67,Scope 1
B004,Pharmacy,2024-01,fuel,petrol,89.0,liter,2.33,207.37,Scope 1
B004,Pharmacy,2024-02,fuel,petrol,73.0,liter,2.33,170.09,Scope 1
B004,Pharmacy,2024-03,fuel,petrol,52.0,liter,2.33,121.16,Scope 1
B005,Supermarket,2024-01,fuel,diesel,549.0,liter,2.68,1471.3200000000002,Scope 1
B005,Supermarket,2024-01,fuel,petrol,152.0,liter,2.33,354.16,Scope 1
B005,Supermarket,2024-02,fuel,diesel,657.0,liter,2.68,1760.7600000000002,Scope 1
B005,Supermarket,2024-02,fuel,petrol,187.0,liter,2.33,435.71,Scope 1
B005,Supermarket,2024-03,fuel,diesel,693.0,liter,2.68,1857.24,Scope 1
B005,Supermarket,2024-03,fuel,petrol,229.0,liter,2.33,533.57,Scope 1
B006,SmallShop,2024-01,fuel,petrol,50.0,liter,2.33,116.5,Scope 1
B006,SmallShop,2024-02,fuel,petrol,62.0,liter,2.33,144.46,Scope 1
B006,SmallShop,2024-03,fuel,petrol,41.0,liter,2.33,95.53,Scope 1
B0001,Bakery,2024-01,waste,food_composting,87.34,kg,0.2,17.468,Scope 3
B0001,Bakery,2024-01,waste,plastic_landfill,53.38,kg,2.5,133.45000000000002,Scope 3
B0001,Bakery,2024-01,waste,paper_recycling,98.67,kg,-0.4,-39.468,Scope 3
B0001,Bakery,2024-02,waste,food_landfill,46.07,kg,1.4,64.49799999999999,Scope 3
B0001,Bakery,2024-02,waste,plastic_recycling,86.1,kg,-0.4,-34.44,Scope 3
B0001,Bakery,2024-02,waste,paper_recycling,36.35,kg,-0.4,-14.54,Scope 3
B0001,Bakery,2024-03,waste,food_composting,45.06,kg,0.2,9.012,Scope 3
B0001,Bakery,2024-03,waste,plastic_landfill,57.59,kg,2.5,143.97500000000002,Scope 3
B0001,Bakery,2024-03,waste,paper_landfill,26.64,kg,1.0,26.64,Scope 3
B0001,Bakery,2024-04,waste,food_landfill,50.39,kg,1.4,70.54599999999999,Scope 3
B0001,Bakery,2024-04,waste,plastic_recycling,23.17,kg,-0.4,-9.268,Scope 3
B0001,Bakery,2024-04,waste,paper_landfill,68.23,kg,1.0,68.23,Scope 3
B0001,Bakery,2024-05,waste,food_landfill,73.94,kg,1.4,103.516,Scope 3
B0001,Bakery,2024-05,waste,plastic_landfill,81.76,kg,2.5,204.4,Scope 3
B0001,Bakery,2024-05,waste,paper_landfill,85.71,kg,1.0,85.71,Scope 3
B0001,Bakery,2024-06,waste,food_composting,30.64,kg,0.2,6.128,Scope 3
B0001,Bakery,2024-06,waste,plastic_landfill,94.45,kg,2.5,236.125,Scope 3
B0001,Bakery,2024-06,waste,paper_landfill,24.84,kg,1.0,24.84,Scope 3
B0001,Bakery,2024-07,waste,food_composting,28.19,kg,0.2,5.638000000000001,Scope 3
B0001,Bakery,2024-07,waste,plastic_landfill,21.4,kg,2.5,53.5,Scope 3
B0001,Bakery,2024-07,waste,paper_recycling,68.14,kg,-0.4,-27.256,Scope 3
B0001,Bakery,2024-08,waste,food_landfill,59.26,kg,1.4,82.964,Scope 3
B0001,Bakery,2024-08,waste,plastic_landfill,96.04,kg,2.5,240.1,Scope 3
B0001,Bakery,2024-08,waste,paper_landfill,98.31,kg,1.0,98.31,Scope 3
B0001,Bakery,2024-09,waste,food_landfill,42.49,kg,1.4,59.486,Scope 3
B0001,Bakery,2024-09,waste,plastic_landfill,89.37,kg,2.5,223.425,Scope 3
B0001,Bakery,2024-09,waste,paper_recycling,38.04,kg,-0.4,-15.216,Scope 3
B0001,Bakery,2024-10,waste,food_landfill,88.99,kg,1.4,124.58599999999998,Scope 3
B0001,Bakery,2024-10,waste,plastic_landfill,93.68,kg,2.5,234.2,Scope 3
B0001,Bakery,2024-10,waste,paper_landfill,56.98,kg,1.0,56.98,Scope 3
B0001,Bakery,2024-11,waste,food_landfill,58.85,kg,1.4,82.39,Scope 3
B0001,Bakery,2024-11,waste,plastic_recycling,19.29,kg,-0.4,-7.716,Scope 3
B0001,Bakery,2024-11,waste,paper_recycling,81.67,kg,-0.4,-32.668,Scope 3
B0001,Bakery,2024-12,waste,food_landfill,69.15,kg,1.4,96.81,Scope 3
B0001,Bakery,2024-12,waste,plastic_recycling,60.11,kg,-0.4,-24.044,Scope 3
B0001,Bakery,2024-12,waste,paper_landfill,95.29,kg,1.0,95.29,Scope 3
B0002,Restaurant,2024-01,waste,food_landfill,12.56,kg,1.4,17.584,Scope 3
B0002,Restaurant,2024-01,waste,plastic_landfill,42.02,kg,2.5,105.05,Scope 3
B0002,Restaurant,2024-01,waste,paper_landfill,52.61,kg,1.0,52.61,Scope 3
B0002,Restaurant,2024-02,waste,food_composting,90.3,kg,0.2,18.06,Scope 3
B0002,Restaurant,2024-02,waste,plastic_recycling,97.64,kg,-0.4,-39.056,Scope 3
B0002,Restaurant,2024-02,waste,paper_recycling,78.19,kg,-0.4,-31.276,Scope 3
B0002,Restaurant,2024-03,waste,food_landfill,38.4,kg,1.4,53.76,Scope 3
B0002,Restaurant,2024-03,waste,plastic_recycling,14.61,kg,-0.4,-5.844,Scope 3
B0002,Restaurant,2024-03,waste,paper_landfill,95.17,kg,1.0,95.17,Scope 3
B0002,Restaurant,2024-04,waste,food_composting,50.46,kg,0.2,10.092,Scope 3
B0002,Restaurant,2024-04,waste,plastic_recycling,82.88,kg,-0.4,-33.152,Scope 3
B0002,Restaurant,2024-04,waste,paper_recycling,42.77,kg,-0.4,-17.108,Scope 3
B0002,Restaurant,2024-05,waste,food_composting,13.03,kg,0.2,2.606,Scope 3
B0002,Restaurant,2024-05,waste,plastic_recycling,95.21,kg,-0.4,-38.084,Scope 3
B0002,Restaurant,2024-05,waste,paper_landfill,90.94,kg,1.0,90.94,Scope 3
B0002,Restaurant,2024-06,waste,food_composting,55.49,kg,0.2,11.098,Scope 3
B0002,Restaurant,2024-06,waste,plastic_landfill,42.85,kg,2.5,107.125,Scope 3
B0002,Restaurant,2024-06,waste,paper_landfill,86.18,kg,1.0,86.18,Scope 3
B0002,Restaurant,2024-07,waste,food_composting,64.21,kg,0.2,12.842,Scope 3
B0002,Restaurant,2024-07,waste,plastic_landfill,12.26,kg,2.5,30.65,Scope 3
B0002,Restaurant,2024-07,waste,paper_recycling,64.62,kg,-0.4,-25.848000000000003,Scope 3
B0002,Restaurant,2024-08,waste,food_composting,35.27,kg,0.2,7.054000000000001,Scope 3
B0002,Restaurant,2024-08,waste,plastic_landfill,26.87,kg,2.5,67.175,Scope 3
B0002,Restaurant,2024-08,waste,paper_recycling,17.81,kg,-0.4,-7.124,Scope 3
B0002,Restaurant,2024-09,waste,food_composting,86.26,kg,0.2,17.252000000000002,Scope 3
B0002,Restaurant,2024-09,waste,plastic_landfill,40.86,kg,2.5,102.15,Scope 3
B0002,Restaurant,2024-09,waste,paper_recycling,47.62,kg,-0.4,-19.048,Scope 3
B0002,Restaurant,2024-10,waste,food_composting,90.51,kg,0.2,18.102,Scope 3
B0002,Restaurant,2024-10,waste,plastic_landfill,67.4,kg,2.5,168.5,Scope 3
B0002,Restaurant,2024-10,waste,paper_landfill,66.29,kg,1.0,66.29,Scope 3
B0002,Restaurant,2024-11,waste,food_composting,69.42,kg,0.2,13.884,Scope 3
B0002,Restaurant,2024-11,waste,plastic_landfill,14.91,kg,2.5,37.275,Scope 3
B0002,Restaurant,2024-11,waste,paper_landfill,27.52,kg,1.0,27.52,Scope 3
B0002,Restaurant,2024-12,waste,food_landfill,35.52,kg,1.4,49.728,Scope 3
B0002,Restaurant,2024-12,waste,plastic_recycling,40.44,kg,-0.4,-16.176,Scope 3
B0002,Restaurant,2024-12,waste,paper_landfill,18.54,kg,1.0,18.54,Scope 3
B0003,Supermarket,2024-01,waste,food_landfill,64.57,kg,1.4,90.39799999999998,Scope 3
B0003,Supermarket,2024-01,waste,plastic_landfill,33.44,kg,2.5,83.6,Scope 3
B0003,Supermarket,2024-01,waste,paper_recycling,37.39,kg,-0.4,-14.956,Scope 3
B0003,Supermarket,2024-02,waste,food_composting,61.65,kg,0.2,12.33,Scope 3
B0003,Supermarket,2024-02,waste,plastic_recycling,14.64,kg,-0.4,-5.856000000000001,Scope 3
B0003,Supermarket,2024-02,waste,paper_landfill,58.91,kg,1.0,58.91,Scope 3
B0003,Supermarket,2024-03,waste,food_composting,71.58,kg,0.2,14.316,Scope 3
B0003,Supermarket,2024-03,waste,plastic_landfill,52.26,kg,2.5,130.65,Scope 3
B0003,Supermarket,2024-03,waste,paper_recycling,33.15,kg,-0.4,-13.26,Scope 3
B0003,Supermarket,2024-04,waste,food_landfill,19.7,kg,1.4,27.58,Scope 3
B0003,Supermarket,2024-04,waste,plastic_landfill,98.0,kg,2.5,245.0,Scope 3
B0003,Supermarket,2024-04,waste,paper_recycling,10.37,kg,-0.4,-4.148,Scope 3
B0003,Supermarket,2024-05,waste,food_landfill,41.02,kg,1.4,57.428,Scope 3
B0003,Supermarket,2024-05,waste,plastic_recycling,11.62,kg,-0.4,-4.648,Scope 3
B0003,Supermarket,2024-05,waste,paper_landfill,10.52,kg,1.0,10.52,Scope 3
B0003,Supermarket,2024-06,waste,food_landfill,34.52,kg,1.4,48.328,Scope 3
B0003,Supermarket,2024-06,waste,plastic_recycling,68.9,kg,-0.4,-27.56,Scope 3
B0003,Supermarket,2024-06,waste,paper_recycling,63.7,kg,-0.4,-25.480000000000004,Scope 3
B0003,Supermarket,2024-07,waste,food_landfill,71.72,kg,1.4,100.408,Scope 3
B0003,Supermarket,2024-07,waste,plastic_landfill,56.27,kg,2.5,140.675,Scope 3
B0003,Supermarket,2024-07,waste,paper_recycling,85.47,kg,-0.4,-34.188,Scope 3
B0003,Supermarket,2024-08,waste,food_composting,94.78,kg,0.2,18.956,Scope 3
B0003,Supermarket,2024-08,waste,plastic_landfill,29.04,kg,2.5,72.6,Scope 3
B0003,Supermarket,2024-08,waste,paper_landfill,19.62,kg,1.0,19.62,Scope 3
B0003,Supermarket,2024-09,waste,food_composting,94.5,kg,0.2,18.9,Scope 3
B0003,Supermarket,2024-09,waste,plastic_recycling,65.87,kg,-0.4,-26.348000000000003,Scope 3
B0003,Supermarket,2024-09,waste,paper_recycling,80.78,kg,-0.4,-32.312000000000005,Scope 3
B0003,Supermarket,2024-10,waste,food_composting,42.05,kg,0.2,8.41,Scope 3
B0003,Supermarket,2024-10,waste,plastic_landfill,47.92,kg,2.5,119.8,Scope 3
B0003,Supermarket,2024-10,waste,paper_landfill,32.91,kg,1.0,32.91,Scope 3
B0003,Supermarket,2024-11,waste,food_composting,23.89,kg,0.2,4.7780000000000005,Scope 3
B0003,Supermarket,2024-11,waste,plastic_recycling,87.38,kg,-0.4,-34.952,Scope 3
B0003,Supermarket,2024-11,waste,paper_landfill,42.3,kg,1.0,42.3,Scope 3
B0003,Supermarket,2024-12,waste,food_composting,95.03,kg,0.2,19.006,Scope 3
B0003,Supermarket,2024-12,waste,plastic_recycling,78.48,kg,-0.4,-31.392000000000003,Scope 3
B0003,Supermarket,2024-12,waste,paper_landfill,59.94,kg,1.0,59.94,Scope 3
B0001,Bakery,2024-01,transport,car_diesel,87.6,km,0.201,17.6076,Scope 3
B0001,Bakery,2024-01,transport,car_diesel,275.6,km,0.201,55.39560000000001,Scope 3
B0001,Bakery,2024-01,transport,motorbike,38.6,km,0.112,4.3232,Scope 3
B0001,Bakery,2024-01,transport,car_petrol,83.1,km,0.225,18.6975,Scope 3
B0001,Bakery,2024-01,transport,delivery_van,196.9,km,0.315,62.023500000000006,Scope 3
B0001,Bakery,2024-02,transport,bus,2142.0,passenger-km,0.088,188.496,Scope 3
B0001,Bakery,2024-02,transport,car_petrol,69.7,km,0.225,15.6825,Scope 3
B0001,Bakery,2024-02,transport,delivery_van,79.5,km,0.315,25.0425,Scope 3
B0001,Bakery,2024-02,transport,car_petrol,158.8,km,0.225,35.730000000000004,Scope 3
B0001,Bakery,2024-02,transport,car_diesel,31.0,km,0.201,6.231000000000001,Scope 3
B0001,Bakery,2024-03,transport,car_petrol,168.8,km,0.225,37.98,Scope 3
B0001,Bakery,2024-03,transport,bus,1403.4,passenger-km,0.088,123.4992,Scope 3
B0001,Bakery,2024-04,transport,delivery_van,249.1,km,0.315,78.4665,Scope 3
B0001,Bakery,2024-04,transport,motorbike,229.1,km,0.112,25.6592,Scope 3
B0001,Bakery,2024-04,transport,car_petrol,224.1,km,0.225,50.4225,Scope 3
B0001,Bakery,2024-04,transport,motorbike,80.2,km,0.112,8.9824,Scope 3
B0001,Bakery,2024-05,transport,car_petrol,181.6,km,0.225,40.86,Scope 3
B0001,Bakery,2024-05,transport,car_petrol,297.4,km,0.225,66.91499999999999,Scope 3
B0001,Bakery,2024-06,transport,car_petrol,227.5,km,0.225,51.1875,Scope 3
B0001,Bakery,2024-06,transport,car_diesel,167.2,km,0.201,33.6072,Scope 3
B0001,Bakery,2024-06,transport,bus,440.8,passenger-km,0.088,38.7904,Scope 3
B0001,Bakery,2024-06,transport,bus,320.0,passenger-km,0.088,28.16,Scope 3
B0001,Bakery,2024-06,transport,car_diesel,139.3,km,0.201,27.999300000000005,Scope 3
B0001,Bakery,2024-07,transport,car_diesel,115.2,km,0.201,23.1552,Scope 3
B0001,Bakery,2024-07,transport,bus,721.5,passenger-km,0.088,63.492,Scope 3
B0001,Bakery,2024-07,transport,car_diesel,170.7,km,0.201,34.3107,Scope 3
B0001,Bakery,2024-08,transport,car_diesel,165.3,km,0.201,33.225300000000004,Scope 3
B0001,Bakery,2024-08,transport,bus,1635.2,passenger-km,0.088,143.89759999999998,Scope 3
B0001,Bakery,2024-08,transport,motorbike,73.9,km,0.112,8.276800000000001,Scope 3
B0001,Bakery,2024-09,transport,delivery_van,86.7,km,0.315,27.3105,Scope 3
B0001,Bakery,2024-09,transport,motorbike,166.8,km,0.112,18.681600000000003,Scope 3
B0001,Bakery,2024-09,transport,delivery_van,130.4,km,0.315,41.076,Scope 3
B0001,Bakery,2024-10,transport,car_petrol,74.8,km,0.225,16.83,Scope 3
B0001,Bakery,2024-10,transport,bus,3010.8,passenger-km,0.088,264.9504,Scope 3
B0001,Bakery,2024-10,transport,bus,990.4,passenger-km,0.088,87.1552,Scope 3
B0001,Bakery,2024-10,transport,bus,1899.8,passenger-km,0.088,167.18239999999997,Scope 3
B0001,Bakery,2024-10,transport,car_diesel,253.8,km,0.201,51.0138,Scope 3
B0001,Bakery,2024-11,transport,delivery_van,167.1,km,0.315,52.6365,Scope 3
B0001,Bakery,2024-11,transport,car_petrol,223.3,km,0.225,50.24250000000001,Scope 3
B0001,Bakery,2024-11,transport,motorbike,136.6,km,0.112,15.2992,Scope 3
B0001,Bakery,2024-11,transport,motorbike,187.2,km,0.112,20.9664,Scope 3
B0001,Bakery,2024-12,transport,bus,681.2,passenger-km,0.088,59.9456,Scope 3
B0001,Bakery,2024-12,transport,delivery_van,237.2,km,0.315,74.718,Scope 3
B0001,Bakery,2024-12,transport,car_petrol,54.8,km,0.225,12.33,Scope 3
B0002,Restaurant,2024-01,transport,motorbike,136.0,km,0.112,15.232,Scope 3
B0002,Restaurant,2024-01,transport,motorbike,133.6,km,0.112,14.9632,Scope 3
B0002,Restaurant,2024-01,transport,car_diesel,250.0,km,0.201,50.25,Scope 3
B0002,Restaurant,2024-01,transport,car_petrol,61.1,km,0.225,13.7475,Scope 3
B0002,Restaurant,2024-02,transport,delivery_van,160.3,km,0.315,50.4945,Scope 3
B0002,Restaurant,2024-02,transport,delivery_van,17.9,km,0.315,5.6385,Scope 3
B0002,Restaurant,2024-02,transport,bus,212.4,passenger-km,0.088,18.6912,Scope 3
B0002,Restaurant,2024-02,transport,bus,3318.0,passenger-km,0.088,291.984,Scope 3
B0002,Restaurant,2024-02,transport,motorbike,37.0,km,0.112,4.144,Scope 3
B0002,Restaurant,2024-03,transport,car_diesel,170.8,km,0.201,34.3308,Scope 3
B0002,Restaurant,2024-03,transport,motorbike,208.7,km,0.112,23.3744,Scope 3
B0002,Restaurant,2024-03,transport,car_petrol,36.6,km,0.225,8.235000000000001,Scope 3
B0002,Restaurant,2024-04,transport,car_petrol,69.5,km,0.225,15.6375,Scope 3
B0002,Restaurant,2024-04,transport,delivery_van,68.7,km,0.315,21.6405,Scope 3
B0002,Restaurant,2024-04,transport,motorbike,278.4,km,0.112,31.1808,Scope 3
B0002,Restaurant,2024-04,transport,motorbike,238.4,km,0.112,26.7008,Scope 3
B0002,Restaurant,2024-04,transport,car_diesel,60.4,km,0.201,12.1404,Scope 3
B0002,Restaurant,2024-05,transport,delivery_van,179.3,km,0.315,56.4795,Scope 3
B0002,Restaurant,2024-05,transport,car_diesel,262.6,km,0.201,52.78260000000001,Scope 3
B0002,Restaurant,2024-05,transport,delivery_van,23.1,km,0.315,7.2765,Scope 3
B0002,Restaurant,2024-05,transport,car_diesel,251.9,km,0.201,50.6319,Scope 3
B0002,Restaurant,2024-06,transport,car_diesel,263.1,km,0.201,52.883100000000006,Scope 3
B0002,Restaurant,2024-06,transport,bus,1038.5,passenger-km,0.088,91.388,Scope 3
B0002,Restaurant,2024-06,transport,bus,2281.2,passenger-km,0.088,200.7456,Scope 3
B0002,Restaurant,2024-06,transport,car_diesel,252.1,km,0.201,50.6721,Scope 3
B0002,Restaurant,2024-07,transport,bus,3313.5,passenger-km,0.088,291.588,Scope 3
B0002,Restaurant,2024-07,transport,car_petrol,281.7,km,0.225,63.3825,Scope 3
B0002,Restaurant,2024-07,transport,delivery_van,173.4,km,0.315,54.621,Scope 3
B0002,Restaurant,2024-07,transport,delivery_van,199.8,km,0.315,62.937000000000005,Scope 3
B0002,Restaurant,2024-08,transport,car_petrol,54.3,km,0.225,12.2175,Scope 3
B0002,Restaurant,2024-08,transport,car_petrol,284.7,km,0.225,64.0575,Scope 3
B0002,Restaurant,2024-08,transport,bus,262.7,passenger-km,0.088,23.1176,Scope 3
B0002,Restaurant,2024-09,transport,motorbike,34.4,km,0.112,3.8528,Scope 3
B0002,Restaurant,2024-09,transport,car_diesel,107.9,km,0.201,21.687900000000003,Scope 3
B0002,Restaurant,2024-09,transport,car_petrol,76.9,km,0.225,17.302500000000002,Scope 3
B0002,Restaurant,2024-09,transport,delivery_van,16.8,km,0.315,5.292000000000001,Scope 3
B0002,Restaurant,2024-09,transport,delivery_van,273.6,km,0.315,86.18400000000001,Scope 3
B0002,Restaurant,2024-10,transport,car_petrol,201.5,km,0.225,45.3375,Scope 3
B0002,Restaurant,2024-10,transport,car_diesel,232.0,km,0.201,46.632000000000005,Scope 3
B0002,Restaurant,2024-11,transport,motorbike,155.7,km,0.112,17.438399999999998,Scope 3
B0002,Restaurant,2024-11,transport,car_diesel,267.7,km,0.201,53.8077,Scope 3
B0002,Restaurant,2024-11,transport,car_petrol,234.2,km,0.225,52.695,Scope 3
B0002,Restaurant,2024-11,transport,delivery_van,189.6,km,0.315,59.724,Scope 3
B0002,Restaurant,2024-12,transport,car_diesel,275.2,km,0.201,55.3152,Scope 3
B0002,Restaurant,2024-12,transport,delivery_van,262.1,km,0.315,82.56150000000001,Scope 3
B0002,Restaurant,2024-12,transport,motorbike,242.0,km,0.112,27.104,Scope 3
B0003,Supermarket,2024-01,transport,car_diesel,152.6,km,0.201,30.6726,Scope 3
B0003,Supermarket,2024-01,transport,car_petrol,274.0,km,0.225,61.65,Scope 3
B0003,Supermarket,2024-02,transport,bus,4187.400000000001,passenger-km,0.088,368.4912000000001,Scope 3
B0003,Supermarket,2024-02,transport,motorbike,59.8,km,0.112,6.6976,Scope 3
B0003,Supermarket,2024-02,transport,car_diesel,72.0,km,0.201,14.472,Scope 3
B0003,Supermarket,2024-02,transport,delivery_van,291.8,km,0.315,91.917,Scope 3
B0003,Supermarket,2024-03,transport,motorbike,170.7,km,0.112,19.1184,Scope 3
B0003,Supermarket,2024-03,transport,bus,1864.8,passenger-km,0.088,164.1024,Scope 3
B0003,Supermarket,2024-03,transport,car_petrol,40.1,km,0.225,9.0225,Scope 3
B0003,Supermarket,2024-04,transport,delivery_van,233.2,km,0.315,73.458,Scope 3
B0003,Supermarket,2024-04,transport,car_petrol,254.0,km,0.225,57.15,Scope 3
B0003,Supermarket,2024-04,transport,car_petrol,278.0,km,0.225,62.55,Scope 3
B0003,Supermarket,2024-04,transport,car_petrol,158.7,km,0.225,35.7075,Scope 3
B0003,Supermarket,2024-05,transport,bus,2546.1,passenger-km,0.088,224.0568,Scope 3
B0003,Supermarket,2024-05,transport,bus,3663.8,passenger-km,0.088,322.4144,Scope 3
B0003,Supermarket,2024-06,transport,motorbike,274.6,km,0.112,30.7552,Scope 3
B0003,Supermarket,2024-06,transport,delivery_van,33.8,km,0.315,10.646999999999998,Scope 3
B0003,Supermarket,2024-07,transport,delivery_van,33.7,km,0.315,10.6155,Scope 3
B0003,Supermarket,2024-07,transport,motorbike,147.9,km,0.112,16.5648,Scope 3
B0003,Supermarket,2024-07,transport,car_petrol,278.9,km,0.225,62.7525,Scope 3
B0003,Supermarket,2024-07,transport,motorbike,242.2,km,0.112,27.1264,Scope 3
B0003,Supermarket,2024-07,transport,delivery_van,169.7,km,0.315,53.4555,Scope 3
B0003,Supermarket,2024-08,transport,car_petrol,255.2,km,0.225,57.42,Scope 3
B0003,Supermarket,2024-08,transport,car_diesel,98.4,km,0.201,19.7784,Scope 3
B0003,Supermarket,2024-09,transport,delivery_van,154.3,km,0.315,48.6045,Scope 3
B0003,Supermarket,2024-09,transport,bus,970.2,passenger-km,0.088,85.3776,Scope 3
B0003,Supermarket,2024-10,transport,delivery_van,135.9,km,0.315,42.8085,Scope 3
